,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,10582.917393766453,10133.884599224268,10626.830353355579,10626.830353355579,10626.830353355579,10626.830353355579,10626.830353355579,10477.12657101142,10477.12657101142,10477.12657101142,10439.206715367174,10439.206715367174,10439.206715367174,10439.206715367174,10344.55075798851,10344.55075798851,10268.603480799786,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10068.015786120206,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,10000.411670657079,9985.10661966811,9985.10661966811,9985.10661966811,9985.10661966811,9985.10661966811,9985.10661966811,9985.10661966811,9985.10661966811,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9921.391706794695,9897.257917998813,9897.257917998813,9897.257917998813,9858.727723961529,9858.727723961529,9849.261521905277,9849.261521905277,9849.261521905277,9849.261521905277,9846.347483334255,9846.347483334255,9846.347483334255,9846.347483334255,9846.347483334255,9846.347483334255,9846.347483334255,9845.931344910849,9845.829257669795,9843.717300537153,9842.808947785003,9842.808947785003,9842.808947785003,9842.751864433343,9842.516393988419,9842.402168907425,9842.347335621338,9842.321288599946,9842.309045998396,9842.303353580031,9842.30073490384,9842.29954308949,9842.299007215082,9842.298768294884,9842.298663390071,9842.298617883625,9842.29859726306,9842.298589663436,9842.298586432877,9842.298585035309,9842.298583325408,9842.298583325408
1,11468.417815401803,11468.417815401803,11085.015376719512,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10913.162914665121,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10766.151618688411,10876.426164553031,10876.426164553031,10876.426164553031,10876.426164553031,10876.426164553031,10876.426164553031,10349.281413604913,10349.281413604913,10349.281413604913,10349.281413604913,10349.281413604913,10177.401168352453,10177.401168352453,10177.401168352453,10177.401168352453,10177.401168352453,10177.401168352453,10149.129830368754,10149.129830368754,10149.129830368754,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10114.389120570024,10102.748829764734,10102.748829764734,10102.748829764734,10102.748829764734,10102.748829764734,10090.097745363044,10090.097745363044,10090.097745363044,10090.097745363044,10090.097745363044,10090.097745363044,10090.097745363044,10090.097745363044,10090.097745363044,10088.648397908762,10087.936702707682,10087.936702707682,10087.87035335635,10087.87035335635,10087.87035335635,10087.822223763742,10087.734911908025,10087.693903235922,10087.674732479725,10087.665837572544,10087.66175510254,10087.659897210717,10087.659061363576,10087.658689452343,10087.658525819345,10087.658454640507,10087.393526970245,10086.970899849646,10084.170458067325,10084.170458067325,10083.200372557789,10083.200372557789
2,9358.867116271074,9358.867116271074,9358.867116271074,9358.867116271074,9358.867116271074,9358.867116271074,9207.894792582782,9247.442852501257,9247.442852501257,9247.442852501257,9247.442852501257,9344.003066225763,9344.003066225763,9344.003066225763,9344.003066225763,9344.003066225763,9379.551464891558,9379.551464891558,9333.130253691483,9333.130253691483,9333.130253691483,9333.130253691483,9333.130253691483,9334.574845389317,9334.574845389317,9337.556787846965,9337.556787846965,9335.934576028652,9335.934576028652,9335.934576028652,9335.934576028652,9331.798978618239,9324.990967146248,9321.17223711158,9331.28760924493,9339.2079228529,9339.2079228529,9343.57242723012,9343.57242723012,9343.57242723012,9317.210897670211,9317.210897670211,9317.210897670211,9317.210897670211,9317.440088151889,9327.727038096553,9327.727038096553,9327.727038096553,9327.727038096553,9327.727038096553,9327.727038096553,9327.727038096553,9327.727038096553,9327.727038096553,9312.86587713084,9312.86587713084,9312.86587713084,9312.86587713084,9312.86587713084,9312.672108184845,9305.712696280758,9340.677322354502,9300.989046977284,9299.0913633089,9299.0913633089,9298.334917902943,9298.334917902943,9298.334917902943,9298.334917902943,9298.334917902943,9288.502897875536,9288.304713818674,9288.304713818674,9288.304713818674,9287.03307560212,9287.03307560212,9287.03307560212,9287.03307560212,9287.03307560212,9283.194920142643,9283.194920142643,9283.194920142643,9283.194920142643,9283.194920142643,9279.381014392495,9279.381014392495,9253.787771571428,9229.948211475938,9217.97261603119,9212.206217014522,9209.548564215464,9209.548564215464,9192.462146321754,9149.3149182394,9059.42976568757,9059.42976568757,9058.549389356598,9056.437765880633,9056.437765880633,9056.437765880633
3,12455.934859630468,11023.376377059045,11023.376377059045,11023.376377059045,11023.376377059045,11023.376377059045,12728.038816263292,10829.73471677028,11024.072682098955,11024.072682098955,11024.072682098955,11024.072682098955,11024.072682098955,10564.428529996225,10110.24453693816,10110.24453693816,10110.24453693816,10110.24453693816,10110.24453693816,10110.24453693816,10110.24453693816,10110.24453693816,9158.48231900917,9158.48231900917,9158.48231900917,9158.48231900917,9158.48231900917,9158.48231900917,9158.48231900917,9158.48231900917,9158.48231900917,9125.282629641553,9125.282629641553,9125.282629641553,9125.282629641553,9125.282629641553,9125.282629641553,9094.155792084977,9094.155792084977,9094.155792084977,9230.62437453723,9230.62437453723,9230.62437453723,9083.85940364396,9083.85940364396,9083.85940364396,9144.264517529386,9144.264517529386,9144.264517529386,9144.264517529386,9144.264517529386,9144.264517529386,9094.278608609084,9094.278608609084,9042.371395249274,9042.371395249274,9042.371395249274,9029.70712878153,9029.70712878153,9022.902014133,8946.58723907016,8946.58723907016,8760.19873153826,8760.19873153826,8760.19873153826,8760.19873153826,8760.19873153826,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.810457384741,8750.180915892668,8750.180915892668,8750.180915892668,8750.180915892668,8750.180915892668,8750.180915892668,8749.844666628433,8749.844666628433,8749.844666628433,8749.712059425776,8749.712059425776,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.362785298345,8749.341648041112
4,12207.927371318143,10842.773011031957,10842.773011031957,10842.773011031957,10170.64277006778,10170.64277006778,10220.577392822472,10220.577392822472,10220.577392822472,10220.577392822472,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,10080.935549291396,9244.874055305492,9244.874055305492,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9230.350911699088,9226.025119146198,9226.025119146198,9225.785925808043,9225.785925808043,9225.785925808043,9222.179102756525,9214.983762763082,9214.983762763082,9145.137786153988,9124.120266101865,9124.120266101865,9124.120266101865,9124.120266101865,9124.120266101865,9124.120266101865,9124.120266101865,9065.986910207292,9065.986910207292,9043.385590185004,9035.22118647791,8951.658428062772,8951.658428062772,8930.730560552309,8930.730560552309,8868.206403678252,8868.206403678252,8829.100971640622,8825.11988948919,8825.11988948919,8823.063926373326,8821.250428993671,8821.250428993671,8821.250428993671,8820.318494396282,8820.318494396282,8820.318494396282,8820.07000818133,8820.07000818133,8819.846300742483,8819.374310182111,8818.991056549177,8817.858299130088,8817.602438569673,8817.40573797837,8817.359508301224,8817.176018565684,8817.176018565684,8817.125995252873,8816.038485831785,8815.313927963387,8814.90429763718,8814.021645407363,8812.718436970361
5,10431.446230303502,10431.446230303502,10431.446230303502,10431.446230303502,10431.446230303502,10431.446230303502,10549.67817107584,10549.67817107584,10662.234336604444,10662.234336604444,10422.530029077185,10344.190629990559,10308.048203461578,10250.330322993901,10250.330322993901,10245.935915851587,10245.935915851587,10245.935915851587,10155.785685660492,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9912.572292038702,9832.702720093239,9832.702720093239,9832.702720093239,9832.702720093239,9832.702720093239,9832.702720093239,9832.702720093239,9832.702720093239,9832.702720093239,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9832.051061998196,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9821.7298624565,9820.34751902532,9820.34751902532,9820.34751902532,9820.34751902532,9820.34751902532,9819.852368542197,9819.852368542197,9819.852368542197,9819.852368542197,9819.747178303156,9819.668341883385,9819.668341883385,9819.668341883385,9819.668341883385,9819.668341883385,9819.668341883385,9819.668341883385,9819.663536537337,9819.663536537337,9819.663536537337
6,11184.737526964094,10885.979300122175,11189.596142159935,11189.596142159935,11189.596142159935,11189.596142159935,11189.596142159935,11047.740576199943,11047.740576199943,11047.740576199943,11047.740576199943,11047.740576199943,10965.658878642322,10926.024853645296,10926.024853645296,10926.024853645296,10926.024853645296,10778.446713881342,9270.284261835077,9270.284261835077,9270.284261835077,9270.284261835077,9270.284261835077,9270.284261835077,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9064.365024575254,9027.65725797708,8979.771808379563,8822.05897893104,8748.504262933,8748.504262933,8748.504262933,8748.504262933,8748.504262933,8816.023539179052,8816.023539179052,8729.71249935917,8729.71249935917,8729.71249935917,8729.71249935917,8729.71249935917,8729.129069720735,8729.129069720735,8729.129069720735,8729.129069720735,8729.129069720735,8728.204977787667,8728.204977787667,8728.204977787667,8728.204977787667,8728.204977787667,8728.204977787667,8728.204977787667,8728.08898100144,8727.689734281252,8727.689734281252,8727.708550244211,8727.708550244211,8727.598372969298,8727.341374746604,8727.120392706296,8726.876389221816,8726.87225368062,8726.87225368062,8726.87225368062,8726.87225368062,8726.87225368062,8726.87225368062,8726.87225368062,8726.74542109841,8726.74542109841,8726.63712823522,8726.63712823522,8726.63712823522,8726.63712823522,8726.63712823522,8726.561421739383,8726.561421739383,8726.561421739383,8726.561421739383,8726.561421739383
7,10384.122721748035,10384.122721748035,10384.122721748035,10384.122721748035,10384.122721748035,10927.899846374448,10923.826622309056,10923.826622309056,10923.826622309056,10923.826622309056,10946.566654313714,10946.566654313714,10946.566654313714,10440.535638605723,10440.535638605723,10440.535638605723,10594.370603349535,11065.402478233247,11065.402478233247,11065.402478233247,10254.417759566037,10254.417759566037,10254.417759566037,10892.204611142663,10892.204611142663,10288.492856717929,10288.492856717929,10288.492856717929,10288.492856717929,10288.492856717929,10288.492856717929,10288.492856717929,10288.492856717929,10366.834532661456,10366.834532661456,10425.558932701406,10425.558932701406,10425.558932701406,10425.558932701406,10365.955208514182,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,10108.969092904792,9996.44569283566,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9996.232101428022,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9992.661654504605,9991.076838779343,9991.076838779343,9991.076838779343,9991.076838779343,9991.076838779343,9991.076838779343,9991.076838779343
8,9342.859098075864,9338.25708478373,9132.093518911179,9132.093518911179,9132.093518911179,9132.093518911179,9592.022118810835,9592.022118810835,9592.022118810835,9227.536362908046,9101.131418046916,9101.131418046916,9101.131418046916,9101.131418046916,9101.131418046916,9030.08917518037,9030.08917518037,8915.068336019574,8915.068336019574,8915.068336019574,8915.068336019574,8915.068336019574,8915.068336019574,8915.068336019574,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8905.359721621337,8885.711603115273,8861.928299958785,8861.928299958785,8861.928299958785,8861.928299958785,8772.097439504185,8772.097439504185,8772.097439504185,8772.097439504185,8772.097439504185,8766.157124617135,8764.403229520463,8761.411261830784,8761.411261830784,8761.079945124238,8761.079945124238,8761.079945124238,8761.079945124238,8760.490014748397,8759.320094335355,8759.320094335355,8759.320094335355,8759.320094335355,8759.320094335355,8759.320094335355,8759.157089847831,8759.157089847831,8759.157089847831,8759.12986275737,8758.949021167755,8758.93787045392,8758.935796441994,8758.262807973519,8758.262807973519,8758.13748247553,8758.021930602463,8758.021930602463,8757.94664252922,8757.897950052924,8757.846867718392,8757.6758421072,8757.6758421072,8757.6758421072,8757.6758421072,8757.564644436217,8757.564644436217,8757.564644436217,8757.564644436217,8757.564644436217,8757.371445343495,8757.371445343495,8757.371445343495,8757.371445343495,8757.302235660103,8757.202374941615,8757.133587773129,8757.133587773129,8757.133587773129,8757.133587773129
9,9325.735122936037,10846.209642160478,10846.209642160478,12151.348453119717,12151.348453119717,12151.348453119717,12151.348453119717,12151.348453119717,12151.348453119717,12151.348453119717,12151.348453119717,12151.348453119717,11129.828993086187,11129.828993086187,11150.771592234627,11150.771592234627,11150.771592234627,11150.771592234627,10288.50147897179,10288.50147897179,10235.499168436632,10235.499168436632,10235.499168436632,10235.499168436632,10235.499168436632,10235.499168436632,10235.499168436632,10235.499168436632,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10059.554044615777,10052.777734073894,10052.777734073894,10052.777734073894,10052.777734073894,10052.777734073894,10050.212216440017,10050.212216440017,10050.212216440017,10050.212216440017,10050.212216440017,10050.212216440017,10048.33294137002,10042.947660947004,10042.947660947004,10042.261150357259,10042.261150357259,10042.261150357259,10042.261150357259,10035.294770703222,10032.424512421516,10032.424512421516,10032.424512421516,10032.424512421516,10032.396079095339,10032.382273082945,10032.34022676736,10032.319494003665,10032.308837836134,10032.30321938092,10032.300219227895,10032.298611036274,10032.297750502074,10032.29729238822,10032.297050229676,10032.296923274784,10032.296841676787,10032.296823346163,10032.296806029604,10032.296797285619,10032.296792913587,10032.074943516654,10032.074943516654,10030.812188119902,10022.629969470087,10022.629969470087,10022.629969470087,10006.57076379071,10006.57076379071,10006.57076379071,10006.57076379071,10006.57076379071,10006.57076379071,10006.57076379071,10006.498525926681,10004.942577012189,10004.301946071326,10004.038313688152,10003.930602022254,10003.887041250819
