,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0.26130247116088867,0.28327131271362305,0.2603175640106201,0.2504088878631592,0.2500300407409668,0.25203871726989746,0.29521870613098145,0.2663428783416748,0.24620509147644043,0.24878478050231934,0.24688506126403809,0.24616479873657227,0.24763154983520508,0.2496170997619629,0.2546541690826416,0.24933218955993652,0.24518609046936035,0.2555043697357178,0.256427526473999,0.24200820922851562,0.2527589797973633,0.24737215042114258,0.24132108688354492,0.24540495872497559,0.25455307960510254,0.2720036506652832,0.26459717750549316,0.2531590461730957,0.24830031394958496,0.25136661529541016,0.25926876068115234,0.2873060703277588,0.2535111904144287,0.24890947341918945,0.25329065322875977,0.24634170532226562,0.2553572654724121,0.24430632591247559,0.25037407875061035,0.24934720993041992,0.24825644493103027,0.2423841953277588,0.24635004997253418,0.25029492378234863,0.2513699531555176,0.25412988662719727,0.24756288528442383,0.2569432258605957,0.31146883964538574,0.3565707206726074,0.31914687156677246,0.3231339454650879,0.32218313217163086,0.34951257705688477,0.32013416290283203,0.2573220729827881,0.3031497001647949,0.2774965763092041,0.3268265724182129,0.2798449993133545,0.2598135471343994,0.3011960983276367,0.25032949447631836,0.27028679847717285,0.2873420715332031,0.2543187141418457,0.24435091018676758,0.24036216735839844,0.25427889823913574,0.24234628677368164,0.2803359031677246,0.25023508071899414,0.24729371070861816,0.26126575469970703,0.28723669052124023,0.26831626892089844,0.24638915061950684,0.24892020225524902,0.2503807544708252,0.25325870513916016,0.247330904006958,0.24334311485290527,0.2472989559173584,0.24044251441955566,0.24999117851257324,0.24634361267089844,0.2550835609436035,0.2421247959136963,0.2403573989868164,0.24933552742004395,0.24736714363098145,0.2394411563873291,0.25143909454345703,0.2567782402038574,0.2527647018432617,0.25780677795410156,0.2490537166595459,0.2523174285888672,0.2563199996948242,0.2882077693939209,0.26961660385131836,0.2504308223724365,0.24465250968933105,0.26212334632873535,0.2503626346588135,0.2552950382232666,0.25035881996154785,0.24099111557006836,0.24837946891784668,0.2563958168029785,0.24232172966003418,0.25692248344421387,0.24331259727478027,0.2440505027770996,0.2393338680267334,0.24038338661193848,0.23779010772705078,0.23982882499694824,0.26628756523132324,0.24936914443969727,0.24492764472961426,0.2608962059020996,0.2546567916870117,0.2832825183868408,0.24630141258239746
1,0.23887181282043457,0.2343733310699463,0.2403554916381836,0.224440336227417,0.23134803771972656,0.220794677734375,0.2223966121673584,0.22140789031982422,0.22344326972961426,0.22436046600341797,0.2220444679260254,0.21886277198791504,0.23233795166015625,0.2883281707763672,0.2267470359802246,0.22739386558532715,0.22639155387878418,0.22963595390319824,0.22225165367126465,0.22498631477355957,0.2246706485748291,0.2300252914428711,0.22375702857971191,0.22144532203674316,0.22536206245422363,0.22543597221374512,0.2219235897064209,0.22936654090881348,0.2278153896331787,0.24135303497314453,0.22951793670654297,0.22834992408752441,0.22938799858093262,0.224440336227417,0.23194026947021484,0.22549080848693848,0.22806715965270996,0.2253727912902832,0.22742128372192383,0.2313518524169922,0.22240638732910156,0.24139404296875,0.22141051292419434,0.22236394882202148,0.22838902473449707,0.2244420051574707,0.222564697265625,0.2293853759765625,0.22444605827331543,0.22140741348266602,0.22539782524108887,0.2263481616973877,0.22444462776184082,0.21992731094360352,0.2213606834411621,0.2199418544769287,0.22068047523498535,0.22272801399230957,0.2214221954345703,0.22642111778259277,0.22140860557556152,0.23034310340881348,0.22586989402770996,0.222412109375,0.2231459617614746,0.2264256477355957,0.24730610847473145,0.23836421966552734,0.23061418533325195,0.22247624397277832,0.22203516960144043,0.2382967472076416,0.22802305221557617,0.22194123268127441,0.2276623249053955,0.23143315315246582,0.23691606521606445,0.2247636318206787,0.22786307334899902,0.23047494888305664,0.23229312896728516,0.22439837455749512,0.23637056350708008,0.23437166213989258,0.23537039756774902,0.22141027450561523,0.22742891311645508,0.22934985160827637,0.2403550148010254,0.2633371353149414,0.22641420364379883,0.22838854789733887,0.2230825424194336,0.22816777229309082,0.22585797309875488,0.22493362426757812,0.24389100074768066,0.24395346641540527,0.2743196487426758,0.27027368545532227,0.24889731407165527,0.2730553150177002,0.2962219715118408,0.3368253707885742,0.27834606170654297,0.2558250427246094,0.257582426071167,0.24895739555358887,0.2537093162536621,0.24753713607788086,0.2563059329986572,0.25750160217285156,0.2617819309234619,0.23038744926452637,0.22335505485534668,0.2217390537261963,0.218491792678833,0.22838807106018066,0.2226860523223877,0.251331090927124,0.225433349609375,0.2297837734222412,0.22838997840881348,0.22902250289916992,0.22498226165771484
2,0.28990721702575684,0.27660226821899414,0.25320887565612793,0.24008965492248535,0.2500026226043701,0.22995924949645996,0.2447826862335205,0.24507379531860352,0.24997353553771973,0.24001049995422363,0.24495935440063477,0.2453920841217041,0.2496192455291748,0.2503035068511963,0.24009251594543457,0.24472928047180176,0.24625802040100098,0.23303675651550293,0.24594831466674805,0.23997139930725098,0.2600898742675781,0.24999403953552246,0.24962186813354492,0.2501206398010254,0.2802419662475586,0.2696840763092041,0.2500882148742676,0.24762988090515137,0.24229955673217773,0.2449643611907959,0.23518037796020508,0.25015950202941895,0.23958492279052734,0.24307751655578613,0.24698972702026367,0.24523210525512695,0.24589753150939941,0.24405312538146973,0.2447948455810547,0.2351818084716797,0.23480987548828125,0.2501552104949951,0.2400984764099121,0.24200081825256348,0.23793888092041016,0.25995731353759766,0.26983642578125,0.24049997329711914,0.23979496955871582,0.25455141067504883,0.2651183605194092,0.29007649421691895,0.2615807056427002,0.2682678699493408,0.2729947566986084,0.272064208984375,0.24552273750305176,0.24994921684265137,0.23332810401916504,0.2564668655395508,0.240248441696167,0.24973297119140625,0.2398080825805664,0.24005985260009766,0.23999452590942383,0.23997783660888672,0.2402634620666504,0.24977755546569824,0.2602226734161377,0.259871244430542,0.2499842643737793,0.25003743171691895,0.2703206539154053,0.2899761199951172,0.25963449478149414,0.25016331672668457,0.24984002113342285,0.2502143383026123,0.24003958702087402,0.24008893966674805,0.23949813842773438,0.2399907112121582,0.24008512496948242,0.2500331401824951,0.24010324478149414,0.2499091625213623,0.2503504753112793,0.24431204795837402,0.245222806930542,0.24027395248413086,0.2401258945465088,0.23975634574890137,0.26508641242980957,0.25494813919067383,0.2600836753845215,0.23986220359802246,0.27014684677124023,0.28496646881103516,0.2454535961151123,0.23938679695129395,0.2501678466796875,0.24983525276184082,0.25026512145996094,0.24042534828186035,0.23914837837219238,0.24515223503112793,0.23488759994506836,0.2302536964416504,0.24991583824157715,0.250185489654541,0.24062538146972656,0.2492356300354004,0.24988818168640137,0.24615955352783203,0.24903297424316406,0.2850806713104248,0.34485435485839844,0.30994534492492676,0.29484009742736816,0.3402130603790283,0.3301258087158203,0.2999124526977539,0.26008129119873047,0.27996063232421875,0.2797682285308838
3,0.2372124195098877,0.22839045524597168,0.22439861297607422,0.2283926010131836,0.22738933563232422,0.22330379486083984,0.22136306762695312,0.22148370742797852,0.22500348091125488,0.22344541549682617,0.22536087036132812,0.2234351634979248,0.22795796394348145,0.22159409523010254,0.2254924774169922,0.22467970848083496,0.22897982597351074,0.22599387168884277,0.2232356071472168,0.2234489917755127,0.2263505458831787,0.22539544105529785,0.22842955589294434,0.2254033088684082,0.22469639778137207,0.22440505027770996,0.22193098068237305,0.2219388484954834,0.22140836715698242,0.22353291511535645,0.22365355491638184,0.22691822052001953,0.22745466232299805,0.22433805465698242,0.22644591331481934,0.2253873348236084,0.22145509719848633,0.22106385231018066,0.2221219539642334,0.22185206413269043,0.22760844230651855,0.22435951232910156,0.22443890571594238,0.22340607643127441,0.22635102272033691,0.23940467834472656,0.22639179229736328,0.2393202781677246,0.2664475440979004,0.2616145610809326,0.22928547859191895,0.3099229335784912,0.23988795280456543,0.2521350383758545,0.24235749244689941,0.32039475440979004,0.2697298526763916,0.21759438514709473,0.24863147735595703,0.23143601417541504,0.22335386276245117,0.27921509742736816,0.2114565372467041,0.21318769454956055,0.22661900520324707,0.274874210357666,0.20818805694580078,0.2125072479248047,0.21484994888305664,0.24710893630981445,0.29253411293029785,0.2901785373687744,0.27709126472473145,0.34707069396972656,0.2626326084136963,0.27263498306274414,0.27536797523498535,0.2391824722290039,0.25029897689819336,0.2124485969543457,0.27425360679626465,0.27182745933532715,0.21294307708740234,0.29822444915771484,0.22872114181518555,0.23296165466308594,0.23119330406188965,0.20752310752868652,0.20914173126220703,0.21499395370483398,0.20627593994140625,0.20923614501953125,0.2101294994354248,0.2084949016571045,0.2113351821899414,0.21160292625427246,0.21219849586486816,0.20952701568603516,0.20734405517578125,0.20472455024719238,0.2090144157409668,0.21406006813049316,0.20743846893310547,0.21144318580627441,0.2061624526977539,0.21387195587158203,0.21003150939941406,0.20676541328430176,0.2133040428161621,0.2090911865234375,0.21346187591552734,0.21341443061828613,0.20906424522399902,0.2081613540649414,0.21016764640808105,0.20971107482910156,0.21016144752502441,0.20879817008972168,0.2098674774169922,0.20850801467895508,0.21232819557189941,0.21303033828735352,0.20753931999206543,0.20666861534118652,0.21331286430358887
4,0.21598100662231445,0.20818710327148438,0.21478009223937988,0.21081209182739258,0.20656204223632812,0.21067118644714355,0.21063232421875,0.21332263946533203,0.20910429954528809,0.20656847953796387,0.20802831649780273,0.20930075645446777,0.20761656761169434,0.20851898193359375,0.2077348232269287,0.20528292655944824,0.21620893478393555,0.22092795372009277,0.22547221183776855,0.21821904182434082,0.22980880737304688,0.22011756896972656,0.21914935111999512,0.21093535423278809,0.2096104621887207,0.20869779586791992,0.20785140991210938,0.21100091934204102,0.20896673202514648,0.20999431610107422,0.20918893814086914,0.21189236640930176,0.21437811851501465,0.20858430862426758,0.20702004432678223,0.20824050903320312,0.20798277854919434,0.21420502662658691,0.20909500122070312,0.2094566822052002,0.20989680290222168,0.20603680610656738,0.21192121505737305,0.20760393142700195,0.20603513717651367,0.2085273265838623,0.21396279335021973,0.21007490158081055,0.20645427703857422,0.20809602737426758,0.20848703384399414,0.2070469856262207,0.20585417747497559,0.21003103256225586,0.21101784706115723,0.20786237716674805,0.21210122108459473,0.20884919166564941,0.2096257209777832,0.20628881454467773,0.20808148384094238,0.21321678161621094,0.20792722702026367,0.2109544277191162,0.207505464553833,0.2047877311706543,0.2119920253753662,0.20673084259033203,0.2066335678100586,0.20549893379211426,0.21264076232910156,0.20831084251403809,0.20727205276489258,0.20828938484191895,0.20548796653747559,0.2095639705657959,0.2095320224761963,0.2058546543121338,0.20865988731384277,0.20534467697143555,0.20740962028503418,0.20753788948059082,0.20955514907836914,0.20542240142822266,0.2093818187713623,0.21030759811401367,0.20742082595825195,0.20882463455200195,0.20683002471923828,0.20908021926879883,0.2107999324798584,0.20792293548583984,0.20606446266174316,0.20738935470581055,0.20312952995300293,0.2099592685699463,0.2034449577331543,0.20945048332214355,0.2071089744567871,0.2088484764099121,0.20716619491577148,0.21088838577270508,0.2056598663330078,0.20871257781982422,0.2075824737548828,0.2078559398651123,0.2122511863708496,0.21038269996643066,0.2097940444946289,0.20971894264221191,0.2086021900177002,0.20943880081176758,0.20998549461364746,0.20878267288208008,0.20488286018371582,0.20650410652160645,0.2106637954711914,0.21535682678222656,0.23909354209899902,0.23039889335632324,0.25277113914489746,0.20721220970153809,0.24434161186218262,0.20653676986694336,0.2631399631500244
5,0.2165062427520752,0.20765113830566406,0.2079026699066162,0.20916414260864258,0.20750737190246582,0.21175622940063477,0.2136673927307129,0.20729351043701172,0.22308015823364258,0.20791077613830566,0.2117934226989746,0.20736241340637207,0.2223210334777832,0.20655083656311035,0.20987582206726074,0.20816588401794434,0.21965742111206055,0.22260308265686035,0.20335674285888672,0.20732998847961426,0.2046034336090088,0.20898747444152832,0.21243524551391602,0.20704340934753418,0.2099752426147461,0.2099471092224121,0.20606350898742676,0.21262717247009277,0.20842647552490234,0.2104024887084961,0.2067413330078125,0.20396852493286133,0.21098709106445312,0.21006369590759277,0.21098756790161133,0.20636677742004395,0.20932364463806152,0.21108007431030273,0.2090587615966797,0.20796513557434082,0.21197819709777832,0.21419262886047363,0.22636795043945312,0.2105109691619873,0.21293115615844727,0.20384001731872559,0.20802712440490723,0.20765280723571777,0.20849061012268066,0.20944714546203613,0.20599007606506348,0.20853137969970703,0.2119765281677246,0.25623226165771484,0.24360895156860352,0.2286224365234375,0.2247023582458496,0.23666739463806152,0.21520495414733887,0.22917604446411133,0.23204779624938965,0.20970892906188965,0.24644780158996582,0.20736050605773926,0.21029210090637207,0.24170279502868652,0.21029210090637207,0.20555853843688965,0.2207040786743164,0.23482584953308105,0.2115933895111084,0.20737051963806152,0.26918911933898926,0.20846939086914062,0.20601582527160645,0.2082970142364502,0.2111048698425293,0.20340490341186523,0.20860767364501953,0.2085103988647461,0.2139420509338379,0.21038460731506348,0.20655512809753418,0.20852208137512207,0.20600175857543945,0.2071094512939453,0.2103252410888672,0.20460796356201172,0.209930419921875,0.21033644676208496,0.20636630058288574,0.20584869384765625,0.2078404426574707,0.2085261344909668,0.21083641052246094,0.20995640754699707,0.20645523071289062,0.20483803749084473,0.20947885513305664,0.21013259887695312,0.20950531959533691,0.20301175117492676,0.2044048309326172,0.20935654640197754,0.20312976837158203,0.20948219299316406,0.20801472663879395,0.20574092864990234,0.20838594436645508,0.20464706420898438,0.20773887634277344,0.2083420753479004,0.20709753036499023,0.20592641830444336,0.20861434936523438,0.2064359188079834,0.20397305488586426,0.2049262523651123,0.20958495140075684,0.20462727546691895,0.20949172973632812,0.20388364791870117,0.20971131324768066,0.2081596851348877,0.2057805061340332
6,0.22439980506896973,0.23042917251586914,0.22734880447387695,0.2274324893951416,0.23392796516418457,0.23836159706115723,0.2343757152557373,0.23641753196716309,0.22044777870178223,0.2174677848815918,0.2175273895263672,0.32408833503723145,0.3122060298919678,0.27322888374328613,0.25496673583984375,0.2590491771697998,0.253281831741333,0.2533595561981201,0.29018616676330566,0.31288719177246094,0.227400541305542,0.2707817554473877,0.42087531089782715,0.2952115535736084,0.28224635124206543,0.2848355770111084,0.28828883171081543,0.24339032173156738,0.26429200172424316,0.22934508323669434,0.23597097396850586,0.22951173782348633,0.23935437202453613,0.23936033248901367,0.23637914657592773,0.23731517791748047,0.23043179512023926,0.2323300838470459,0.2383735179901123,0.23536205291748047,0.24338746070861816,0.23733305931091309,0.22948336601257324,0.22998523712158203,0.2353529930114746,0.23118376731872559,0.2293853759765625,0.2333369255065918,0.22640061378479004,0.231184720993042,0.23735761642456055,0.23289108276367188,0.23116636276245117,0.23482012748718262,0.23511099815368652,0.23483872413635254,0.23732566833496094,0.23840618133544922,0.2363283634185791,0.2293837070465088,0.2319798469543457,0.227433443069458,0.22750067710876465,0.2288663387298584,0.23936009407043457,0.22938323020935059,0.23238301277160645,0.23251605033874512,0.23972558975219727,0.2359933853149414,0.23247194290161133,0.2330162525177002,0.23236775398254395,0.23788142204284668,0.23640751838684082,0.23837947845458984,0.22937250137329102,0.23036599159240723,0.22840332984924316,0.23148202896118164,0.22548508644104004,0.22638654708862305,0.22801899909973145,0.23137927055358887,0.2284388542175293,0.23037457466125488,0.23265933990478516,0.23425531387329102,0.23035478591918945,0.23330926895141602,0.23255252838134766,0.2343740463256836,0.23540925979614258,0.229386568069458,0.23337650299072266,0.2284526824951172,0.22904038429260254,0.2274923324584961,0.23237824440002441,0.2293870449066162,0.22835087776184082,0.22842788696289062,0.23138117790222168,0.22847795486450195,0.22743654251098633,0.22605037689208984,0.22519445419311523,0.22652244567871094,0.22951054573059082,0.2290492057800293,0.22781848907470703,0.2272050380706787,0.22336053848266602,0.22440004348754883,0.22244811058044434,0.22897815704345703,0.22049784660339355,0.22686481475830078,0.231919527053833,0.22817301750183105,0.22550129890441895,0.22787880897521973,0.23047924041748047,0.2329716682434082,0.232316255569458
7,0.25975704193115234,0.240156888961792,0.24986505508422852,0.2398371696472168,0.2400200366973877,0.2501835823059082,0.2497575283050537,0.23032879829406738,0.25479555130004883,0.2449502944946289,0.24019789695739746,0.2399888038635254,0.25052475929260254,0.24964189529418945,0.23954319953918457,0.2501215934753418,0.26995205879211426,0.2501816749572754,0.2498469352722168,0.26005053520202637,0.28014183044433594,0.31017255783081055,0.31467652320861816,0.3049907684326172,0.26014018058776855,0.26995229721069336,0.29979419708251953,0.2602083683013916,0.3148632049560547,0.26545119285583496,0.29966282844543457,0.2701759338378906,0.29474687576293945,0.2750205993652344,0.2701416015625,0.3049509525299072,0.2649567127227783,0.26993274688720703,0.3150968551635742,0.26500511169433594,0.27031612396240234,0.26973938941955566,0.26985716819763184,0.2550375461578369,0.24512434005737305,0.24473190307617188,0.255328893661499,0.2600128650665283,0.2498455047607422,0.2447652816772461,0.24524617195129395,0.2501537799835205,0.2498612403869629,0.24025297164916992,0.25981974601745605,0.24012207984924316,0.25982189178466797,0.24982333183288574,0.25032711029052734,0.2599189281463623,0.2699916362762451,0.27008771896362305,0.24980616569519043,0.2648506164550781,0.26503729820251465,0.27998900413513184,0.27015185356140137,0.2600235939025879,0.25023984909057617,0.25003600120544434,0.2497563362121582,0.2550628185272217,0.2500617504119873,0.24467086791992188,0.2502162456512451,0.2500123977661133,0.24980592727661133,0.2501790523529053,0.25988268852233887,0.25524044036865234,0.24490690231323242,0.25082874298095703,0.25916337966918945,0.2500438690185547,0.26994943618774414,0.2548825740814209,0.245072603225708,0.2701756954193115,0.26978611946105957,0.28988122940063477,0.26024580001831055,0.23995614051818848,0.2582426071166992,0.24685359001159668,0.25487804412841797,0.25025486946105957,0.24981379508972168,0.2399444580078125,0.2599031925201416,0.24999785423278809,0.25033140182495117,0.23976373672485352,0.26015520095825195,0.2548801898956299,0.24466919898986816,0.24019479751586914,0.24997520446777344,0.2502901554107666,0.2797882556915283,0.26027703285217285,0.2497265338897705,0.2699465751647949,0.30005574226379395,0.25996971130371094,0.26000118255615234,0.24986052513122559,0.25012946128845215,0.2499849796295166,0.24992084503173828,0.250230073928833,0.25016093254089355,0.23959732055664062,0.25507521629333496,0.2548494338989258,0.24021530151367188
8,0.26572632789611816,0.2542297840118408,0.24968314170837402,0.2502627372741699,0.2546074390411377,0.24515676498413086,0.2501556873321533,0.24965524673461914,0.2501566410064697,0.25029993057250977,0.24997687339782715,0.24977445602416992,0.2601141929626465,0.24994158744812012,0.24982976913452148,0.2500641345977783,0.2500650882720947,0.2700521945953369,0.2601125240325928,0.2531309127807617,0.24678945541381836,0.279888391494751,0.2902204990386963,0.2596917152404785,0.3403298854827881,0.30969715118408203,0.3100743293762207,0.31989336013793945,0.3002281188964844,0.29003167152404785,0.3198091983795166,0.26995015144348145,0.3000495433807373,0.26015233993530273,0.2900111675262451,0.28984832763671875,0.26024580001831055,0.3198416233062744,0.28015637397766113,0.27335357666015625,0.31659412384033203,0.3048844337463379,0.3001985549926758,0.2547125816345215,0.25507307052612305,0.2450578212738037,0.24996089935302734,0.25989317893981934,0.2402820587158203,0.25975513458251953,0.24499821662902832,0.24493813514709473,0.2598876953125,0.2501499652862549,0.2500121593475342,0.250075101852417,0.23987126350402832,0.26018786430358887,0.24996638298034668,0.25513696670532227,0.24500060081481934,0.2800624370574951,0.2600674629211426,0.24964451789855957,0.26021456718444824,0.2999536991119385,0.259798526763916,0.24012184143066406,0.2502462863922119,0.24973750114440918,0.23981928825378418,0.25020551681518555,0.23994803428649902,0.23982644081115723,0.25054478645324707,0.24442219734191895,0.2450714111328125,0.2502579689025879,0.254871129989624,0.23660874366760254,0.25818610191345215,0.25040626525878906,0.24974679946899414,0.24018406867980957,0.24472904205322266,0.24501633644104004,0.2603147029876709,0.2599930763244629,0.24985980987548828,0.26013636589050293,0.2601902484893799,0.2797584533691406,0.279771089553833,0.2500779628753662,0.2749783992767334,0.24514555931091309,0.2398967742919922,0.25998497009277344,0.2598278522491455,0.24061226844787598,0.24962210655212402,0.23987221717834473,0.23993277549743652,0.24384593963623047,0.23631024360656738,0.27991366386413574,0.29520392417907715,0.32480955123901367,0.3507535457611084,0.31478214263916016,0.3147740364074707,0.30980825424194336,0.26024580001831055,0.2598304748535156,0.24981045722961426,0.25011491775512695,0.25012826919555664,0.2397153377532959,0.2401425838470459,0.2600245475769043,0.23990106582641602,0.24992966651916504,0.24997615814208984,0.2501218318939209,0.2399427890777588
9,0.21001195907592773,0.20985054969787598,0.21331095695495605,0.20692181587219238,0.21160078048706055,0.20786714553833008,0.20705223083496094,0.21169352531433105,0.21009063720703125,0.20652532577514648,0.21001482009887695,0.2087855339050293,0.21116042137145996,0.21124577522277832,0.20704293251037598,0.20496034622192383,0.2077922821044922,0.2122058868408203,0.20697283744812012,0.20700621604919434,0.20749926567077637,0.21206927299499512,0.20747852325439453,0.20952463150024414,0.2093982696533203,0.2078235149383545,0.20542383193969727,0.20998454093933105,0.20631766319274902,0.20748138427734375,0.20805072784423828,0.2091691493988037,0.20980238914489746,0.20749282836914062,0.2044832706451416,0.2095353603363037,0.20848608016967773,0.20996522903442383,0.20577168464660645,0.20965886116027832,0.2104489803314209,0.21008896827697754,0.20618343353271484,0.21402597427368164,0.20645809173583984,0.20891523361206055,0.20736336708068848,0.21217918395996094,0.20491337776184082,0.21001005172729492,0.21268868446350098,0.2048656940460205,0.2090439796447754,0.20940542221069336,0.20693612098693848,0.21010065078735352,0.21097993850708008,0.20848989486694336,0.2090153694152832,0.20883822441101074,0.20592951774597168,0.2112259864807129,0.21650266647338867,0.20595192909240723,0.21154165267944336,0.20845460891723633,0.21057605743408203,0.20543718338012695,0.2041935920715332,0.20977282524108887,0.2103114128112793,0.20874309539794922,0.2069871425628662,0.2102665901184082,0.21066951751708984,0.2076551914215088,0.20561933517456055,0.2098221778869629,0.2091522216796875,0.2080695629119873,0.2086949348449707,0.2081317901611328,0.20581865310668945,0.2076857089996338,0.2080535888671875,0.20830869674682617,0.20615124702453613,0.21217703819274902,0.20881962776184082,0.20491957664489746,0.2258603572845459,0.20998167991638184,0.2071692943572998,0.21152329444885254,0.20610761642456055,0.2093517780303955,0.20572185516357422,0.20428991317749023,0.20505833625793457,0.21100306510925293,0.20749521255493164,0.2082664966583252,0.2101130485534668,0.20560288429260254,0.21064066886901855,0.20939016342163086,0.20569181442260742,0.20784807205200195,0.20546841621398926,0.2045578956604004,0.20980167388916016,0.20696306228637695,0.20620107650756836,0.2030482292175293,0.20991086959838867,0.20636534690856934,0.2076740264892578,0.20995450019836426,0.20444703102111816,0.20847034454345703,0.20864009857177734,0.20937824249267578,0.20816540718078613,0.20334625244140625,0.20941638946533203
