,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,25426.3212324771,37535.918536111,25415.270643743654,29480.18181204686,126433.92694314034,71245.17935044804,63911.95383111402,50543.515493366984,36102.276866850356,38600.882294927476,25663.159099232744,26102.986606423518,26184.2069928361,100948.89606016468,39746.50306409758,25663.389255471808,25971.148576515054,25539.992690205698,124555.71426601568,25715.36422556301,47324.252460455216,44584.88108286943,25547.41281552854,25704.717222575942,38320.05891978857,25185.597822084586,67053.46875479759,84189.8332423715,25679.312524915542,60036.31334912478,73525.48247793644,25288.10614165299,25936.961709528565,92777.71806508224,156693.65345708333,25781.918979073813,55430.002460413874,25430.619129941395,33533.9761950999,25395.096610581182,25482.248698757907,25771.675330705228,25274.14783003492,25588.30981329062,25762.731960572088,25679.166146064697,25506.25036880813,25392.069628609726,25463.407241970053,25407.454923105193
11,25426.3212324771,25363.27120593957,25415.270643743654,25786.622811100107,32344.710923194692,27844.800757688543,25752.35580173911,25672.607917708403,27704.754291603833,25599.880118253473,25514.78886361838,26015.193932660983,25667.339248863856,25180.140942146936,39746.50306409758,25440.097139240792,25483.67182050447,25539.992690205698,55795.89733736393,25715.36422556301,25499.90191266985,25635.075709095618,25499.405749815,25704.717222575942,32019.10455730241,25185.597822084586,25447.5464940053,31447.1387975396,25370.91219688821,25936.38882414202,69536.57586618753,25288.10614165299,25711.264048089375,86564.98303135624,156693.65345708333,25538.715252958387,33664.270851104666,25430.619129941395,33533.9761950999,25395.096610581182,25482.248698757907,25771.675330705228,25274.14783003492,25588.30981329062,25638.911686000065,25540.42946381043,25506.25036880813,25392.069628609726,25463.407241970053,25407.454923105193
12,25426.3212324771,25362.866929622814,25415.270643743654,25786.622811100107,25434.822405182927,25471.13511775966,25326.48128491499,25648.29573257698,25734.01598774783,25599.880118253473,25442.816702585857,25363.869193935163,25366.15710555487,25180.140942146936,39746.50306409758,25440.097139240792,25483.67182050447,25539.992690205698,27786.46605605826,25661.295140764392,25267.220451292895,25635.075709095618,25499.405749815,25396.425819280325,25612.79535477179,25185.597822084586,25447.5464940053,28336.995762344235,25370.91219688821,25822.517405814175,51483.72142103476,25288.10614165299,25455.726054005307,64917.23849332331,67199.83384633635,25420.723558717975,25712.762317673227,25430.619129941395,25840.266797913915,25395.096610581182,25482.248698757907,25771.675330705228,25274.14783003492,25588.30981329062,25638.911686000065,25540.42946381043,25506.25036880813,25392.069628609726,25463.407241970053,25407.454923105193
13,25426.3212324771,25362.866929622814,25415.270643743654,25786.622811100107,25434.822405182927,25391.24402798017,25289.12524528799,25403.146242387353,25535.12327734774,25599.333092041783,25442.816702585857,25363.869193935163,25366.15710555487,25180.140942146936,25332.624700269764,25268.82790919059,25483.67182050447,25326.730589618168,25485.851029843405,25595.060857712455,25267.220451292895,25406.602450451006,25450.535533327587,25396.425819280325,25612.79535477179,25185.597822084586,25352.170611222133,28336.995762344235,25370.91219688821,25744.04028693257,27594.986527057183,25288.10614165299,25412.20152263538,64917.23849332331,31502.65301070136,25366.685516921276,25712.762317673227,25430.619129941395,25840.266797913915,25395.096610581182,25482.248698757907,25570.597570356862,25274.14783003492,25332.477738291356,25634.441792518825,25482.646643449167,25506.25036880813,25392.069628609726,25385.39996726649,25407.454923105193
14,25257.223848967795,25362.866929622814,25415.270643743654,25441.50364628291,25164.54129479052,25391.24402798017,25289.12524528799,25403.146242387353,25535.12327734774,25592.096439933328,25442.816702585857,25363.869193935163,25366.15710555487,25180.140942146936,25332.624700269764,25268.82790919059,25321.61559785137,25172.088802049686,25474.313865738113,25214.04920749534,25267.220451292895,25406.602450451006,25450.535533327587,25396.425819280325,25542.839579911975,25185.597822084586,25352.170611222133,25443.366868414243,25370.91219688821,25640.086611381124,25483.197065157645,25142.031650233286,25412.20152263538,25951.97480924121,25212.159131531494,25358.141559259468,25424.973416194072,25430.619129941395,25369.122319290094,25395.096610581182,25482.248698757907,25488.158470895258,25274.14783003492,25332.477738291356,25451.158957036958,25327.022096790606,25506.25036880813,25392.069628609726,25385.39996726649,25407.454923105193
15,25257.223848967795,25349.303137689596,25415.270643743654,25365.55518972967,25164.54129479052,25391.24402798017,25289.12524528799,25285.800321350052,25480.83825965407,25301.890417820116,25442.816702585857,25363.869193935163,25346.43862348812,25180.140942146936,25332.624700269764,25268.82790919059,25321.61559785137,25086.9326893743,25474.313865738113,25214.04920749534,25267.220451292895,25406.602450451006,25450.535533327587,25396.425819280325,25542.839579911975,25185.597822084586,25352.170611222133,25119.46425168629,25370.91219688821,25582.9362483845,25483.197065157645,25142.031650233286,25412.20152263538,25776.195511493686,25212.159131531494,25358.141559259468,25307.36293556455,25392.60397352462,25347.728731607127,25324.063210903867,25211.783172857933,25471.53919115403,25274.14783003492,25332.477738291356,25451.158957036958,25253.891414131223,25437.50798100713,25182.897423867624,25385.39996726649,25384.55534425877
16,25188.964797765846,25349.303137689596,25245.11020103149,25299.113434168434,25164.54129479052,25167.70940359561,25203.098640348286,25157.267224298277,25480.83825965407,25301.890417820116,25341.798196224103,25363.869193935163,25220.04629220922,25180.140942146936,25332.624700269764,25268.82790919059,25321.61559785137,25086.9326893743,25354.200984501138,25214.04920749534,25267.220451292895,25406.602450451006,25275.29168049076,25396.425819280325,25489.995812640303,25155.28489928527,25208.66818450291,25119.46425168629,25370.91219688821,25582.9362483845,25483.197065157645,25142.031650233286,25254.307058838585,25714.51075574454,25212.159131531494,25358.141559259468,25307.36293556455,25363.273201570246,25347.728731607127,25219.95393527074,25211.783172857933,25298.096311093137,25274.14783003492,25332.477738291356,25223.08502019715,25253.891414131223,25437.50798100713,25182.897423867624,25385.39996726649,24861.050271657437
17,25000.309872328882,25349.303137689596,25245.11020103149,25299.113434168434,25164.54129479052,25167.70940359561,25203.098640348286,25157.267224298277,25480.83825965407,25301.890417820116,25341.798196224103,25363.869193935163,25220.04629220922,25180.140942146936,25332.624700269764,25268.82790919059,25321.61559785137,25086.9326893743,25264.75284286754,25214.04920749534,25267.220451292895,25151.855433587793,25056.49452025479,25285.537244672767,25181.62027498833,25155.28489928527,25208.66818450291,25119.46425168629,25304.78372037129,25270.294626054838,25483.197065157645,25142.031650233286,25254.307058838585,25375.29578168844,25212.159131531494,25358.141559259468,25307.36293556455,25363.273201570246,25347.728731607127,25219.95393527074,25211.783172857933,25290.705191764824,25274.14783003492,25332.477738291356,25223.08502019715,25253.891414131223,25400.16141557967,25090.155628008084,25385.39996726649,24861.050271657437
18,25000.309872328882,25286.961641337406,25245.11020103149,25299.113434168434,25164.54129479052,25167.70940359561,25203.098640348286,25157.267224298277,25046.84021812341,25301.890417820116,25159.684574500825,25280.621050356713,25220.04629220922,25180.140942146936,25269.538598804455,25268.82790919059,25291.6432359687,25086.9326893743,25264.75284286754,25214.04920749534,25267.220451292895,25151.855433587793,25056.49452025479,25285.537244672767,25181.62027498833,25155.28489928527,25208.66818450291,25119.46425168629,25111.699891004457,25270.294626054838,25483.197065157645,25142.031650233286,25254.307058838585,25375.29578168844,25212.159131531494,25358.141559259468,25307.36293556455,25363.273201570246,25294.681216892146,25219.95393527074,25211.783172857933,25290.705191764824,25274.14783003492,25292.22832027368,25223.08502019715,25176.123021176427,25394.211875857258,25090.155628008084,25242.406320112597,24861.050271657437
19,25000.309872328882,25286.961641337406,25245.11020103149,25299.113434168434,25164.54129479052,25121.943468062476,25203.098640348286,25157.267224298277,25046.84021812341,25301.890417820116,25159.684574500825,25195.388337273034,25178.379911189943,25180.140942146936,25212.456655038182,25268.82790919059,25291.6432359687,25086.9326893743,25264.75284286754,25214.04920749534,25215.785169155835,25151.855433587793,25056.49452025479,25285.537244672767,25181.62027498833,25155.28489928527,25208.66818450291,25119.46425168629,25111.699891004457,25270.294626054838,25384.497981162112,25142.031650233286,25254.307058838585,25375.29578168844,25212.159131531494,25311.14643580891,25307.36293556455,25363.273201570246,25294.681216892146,25219.95393527074,25211.783172857933,25226.204341601227,25274.14783003492,25278.461189164762,25223.08502019715,25176.123021176427,25328.039605798633,25090.155628008084,25242.406320112597,24861.050271657437
20,25000.309872328882,25286.961641337406,25245.11020103149,25299.113434168434,25164.54129479052,25121.943468062476,25203.098640348286,25157.267224298277,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25268.82790919059,25291.6432359687,25086.9326893743,25264.75284286754,25214.04920749534,25215.785169155835,25151.855433587793,25056.49452025479,25285.537244672767,25181.62027498833,25155.28489928527,25208.66818450291,25091.65371150739,25111.699891004457,25270.294626054838,25384.497981162112,25142.031650233286,25213.366077974035,25375.29578168844,25212.159131531494,25311.14643580891,25307.36293556455,25282.433554862735,25294.681216892146,25219.95393527074,25211.783172857933,25226.204341601227,25274.14783003492,25177.413653342897,25223.08502019715,25176.123021176427,25328.039605798633,25090.155628008084,25022.434309913297,24861.050271657437
21,25000.309872328882,25286.961641337406,25245.11020103149,25193.204250686304,25164.54129479052,25121.943468062476,25089.09891649526,25157.267224298277,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25268.82790919059,25291.6432359687,25086.9326893743,25264.75284286754,25214.04920749534,25097.33975722837,25151.855433587793,25056.49452025479,25285.537244672767,25181.62027498833,25155.28489928527,25208.66818450291,25091.65371150739,24973.002728258212,25270.294626054838,25293.794638215284,25051.56695132211,25213.366077974035,25281.147581101533,25212.159131531494,25190.79423195899,25307.36293556455,25282.433554862735,25268.687504011334,25219.95393527074,25211.783172857933,25226.204341601227,25274.14783003492,25130.06424274996,25223.08502019715,25158.13066622577,25328.039605798633,25090.155628008084,25022.434309913297,24861.050271657437
22,25000.309872328882,25286.961641337406,25245.11020103149,25193.204250686304,25164.54129479052,25121.943468062476,25089.09891649526,25157.267224298277,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25268.82790919059,25247.441105038117,25086.9326893743,25264.75284286754,25214.04920749534,25097.33975722837,25151.855433587793,25056.49452025479,25285.537244672767,25181.62027498833,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25293.794638215284,25051.56695132211,25213.366077974035,25165.746465153203,25212.159131531494,25110.32870234612,25303.064727406436,25282.433554862735,25208.921980566985,25150.979818679873,25211.783172857933,25226.204341601227,25274.14783003492,25130.06424274996,25175.548994204364,25158.13066622577,25250.962474721564,25090.155628008084,24924.664188859027,24861.050271657437
23,25000.309872328882,25278.073209486818,25205.946303210458,25138.265222180053,25164.54129479052,25121.943468062476,25089.09891649526,25157.267224298277,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25138.401753181377,25192.465904492652,25086.9326893743,25264.75284286754,25196.31689721708,25097.33975722837,25151.855433587793,25056.49452025479,25261.70395038316,25181.62027498833,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25246.480578215087,25051.56695132211,25213.366077974035,25165.746465153203,25212.159131531494,25110.32870234612,25303.064727406436,25282.433554862735,25208.921980566985,25150.979818679873,25211.783172857933,25226.204341601227,25274.14783003492,25130.06424274996,25035.199667199202,25158.13066622577,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
24,25000.309872328882,25224.828634208257,25205.946303210458,25138.265222180053,25164.54129479052,25121.943468062476,25089.09891649526,25116.83465301255,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25112.213477217014,25153.33403245099,25086.9326893743,25264.75284286754,25196.31689721708,25097.33975722837,25151.855433587793,25056.49452025479,25247.033791373655,25181.62027498833,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25246.480578215087,25051.56695132211,25213.366077974035,25165.746465153203,25212.159131531494,25110.32870234612,25303.064727406436,25282.433554862735,25208.921980566985,25150.979818679873,25132.122108585787,25220.256568453882,25274.14783003492,25130.06424274996,25035.199667199202,25158.13066622577,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
25,25000.309872328882,25128.41120921801,25205.946303210458,25138.265222180053,25164.54129479052,25121.943468062476,25089.09891649526,25116.83465301255,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25112.213477217014,25153.33403245099,25086.9326893743,25229.40890277465,25196.31689721708,25097.33975722837,25151.855433587793,25056.49452025479,25195.10710570448,25181.62027498833,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25246.480578215087,25051.56695132211,25210.915717487114,25165.746465153203,25212.159131531494,25110.32870234612,25303.064727406436,25282.433554862735,25208.921980566985,25150.979818679873,25132.122108585787,25220.256568453882,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
26,25000.309872328882,25128.41120921801,25186.466515493557,25138.265222180053,25164.54129479052,25121.943468062476,25071.943866647147,25116.83465301255,25046.84021812341,25211.705227758146,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25112.213477217014,25138.280750681402,25086.9326893743,25229.40890277465,25196.31689721708,25097.33975722837,25118.488666841113,25056.49452025479,25195.10710570448,25181.62027498833,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25170.19517810106,24850.95952936019,25185.34490865818,25165.746465153203,25212.159131531494,25110.32870234612,25208.048778095534,25282.433554862735,25208.921980566985,25150.979818679873,25132.122108585787,25220.256568453882,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
27,25000.309872328882,25128.41120921801,25186.466515493557,25138.265222180053,25164.54129479052,25121.943468062476,25071.943866647147,25116.83465301255,25046.84021812341,25031.551323818294,25159.684574500825,25195.388337273034,25175.28073771438,25180.140942146936,25128.208693389508,25112.213477217014,25138.280750681402,25026.707279591716,25229.40890277465,25196.31689721708,25097.33975722837,25075.154021766022,25056.49452025479,25195.10710570448,25116.573863083457,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25170.19517810106,24850.95952936019,25185.34490865818,25165.746465153203,25212.159131531494,25110.32870234612,25208.048778095534,25282.433554862735,25208.921980566985,25150.979818679873,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
28,25000.309872328882,25128.41120921801,25186.466515493557,25138.265222180053,25164.54129479052,25121.943468062476,25071.943866647147,25116.83465301255,25046.84021812341,25031.551323818294,25159.684574500825,25195.388337273034,24959.548344759707,25180.140942146936,25128.208693389508,25112.213477217014,25138.280750681402,25026.707279591716,25229.40890277465,25196.31689721708,25040.603665321487,25075.154021766022,25056.49452025479,25195.10710570448,25116.573863083457,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25170.19517810106,24850.95952936019,25185.34490865818,25059.606450724583,25186.344857666594,25110.32870234612,25208.048778095534,25282.433554862735,25208.921980566985,25150.979818679873,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
29,25000.309872328882,25128.41120921801,25186.466515493557,25138.265222180053,25164.54129479052,25121.943468062476,25071.943866647147,25116.83465301255,25046.84021812341,25031.551323818294,25159.684574500825,25135.422175198866,24887.872734619355,25180.140942146936,25128.208693389508,25112.213477217014,25138.280750681402,25026.707279591716,25229.40890277465,25196.31689721708,25040.603665321487,25075.154021766022,25056.49452025479,25195.10710570448,25116.573863083457,25155.28489928527,25099.917456368566,25091.65371150739,24973.002728258212,25200.39959570119,25170.19517810106,24850.95952936019,25185.34490865818,25059.606450724583,25186.344857666594,25110.32870234612,25010.989571594615,25282.433554862735,25208.921980566985,25150.979818679873,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
30,25000.309872328882,25128.41120921801,25186.466515493557,25138.265222180053,25164.54129479052,25121.943468062476,25071.943866647147,25116.83465301255,25046.84021812341,25031.551323818294,25159.684574500825,25135.422175198866,24887.872734619355,25180.140942146936,25128.208693389508,25112.213477217014,25110.814976447044,25026.707279591716,25229.40890277465,25196.31689721708,25040.603665321487,25075.154021766022,25056.49452025479,25195.10710570448,25116.573863083457,25155.28489928527,25099.917456368566,25004.62298765013,24973.002728258212,25100.808879123393,25170.19517810106,24850.95952936019,25076.360608371106,25059.606450724583,25186.344857666594,25110.32870234612,25010.989571594615,25157.12607030133,25197.054663007617,25150.979818679873,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25163.246628743716,25090.155628008084,24924.664188859027,24861.050271657437
31,25000.309872328882,25128.41120921801,25186.466515493557,25138.265222180053,25064.55240306835,25121.943468062476,25071.943866647147,25116.83465301255,25046.84021812341,25031.551323818294,25145.064145261458,25135.422175198866,24887.872734619355,25180.140942146936,25128.208693389508,25112.213477217014,24938.67040576834,25026.707279591716,25229.40890277465,25196.31689721708,25040.603665321487,25075.154021766022,25056.49452025479,25167.969715556046,25080.748753854627,25155.28489928527,25021.342222871266,25004.62298765013,24973.002728258212,25100.808879123393,25170.19517810106,24850.95952936019,25076.360608371106,25059.606450724583,25186.344857666594,25110.32870234612,25010.989571594615,25157.12607030133,25197.054663007617,25150.979818679873,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25156.27207500562,25090.155628008084,24924.664188859027,24861.050271657437
32,25000.309872328882,25128.41120921801,25117.911512979892,25138.265222180053,25064.55240306835,25121.943468062476,25071.943866647147,24993.49676386395,25046.84021812341,25031.551323818294,25145.064145261458,25135.422175198866,24887.872734619355,25124.18113997288,25128.208693389508,25112.213477217014,24938.67040576834,25026.707279591716,25229.40890277465,25196.31689721708,25040.603665321487,25075.154021766022,25055.03539854496,25167.969715556046,25080.748753854627,25155.28489928527,25021.342222871266,25004.62298765013,24973.002728258212,25100.808879123393,25170.19517810106,24850.95952936019,25076.360608371106,25059.606450724583,25186.344857666594,25110.32870234612,25010.989571594615,25157.12607030133,25018.03828786963,25150.979818679873,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25156.27207500562,25090.155628008084,24924.664188859027,24861.050271657437
33,25000.309872328882,25128.41120921801,25117.911512979892,25138.265222180053,25064.55240306835,25121.943468062476,25066.96246403579,24993.49676386395,25046.84021812341,25031.551323818294,25145.064145261458,25135.422175198866,24887.872734619355,25124.18113997288,25128.208693389508,25112.213477217014,24938.67040576834,25026.707279591716,25229.40890277465,25196.31689721708,25040.603665321487,25075.154021766022,25055.03539854496,25167.969715556046,25080.748753854627,25090.806180313848,25021.342222871266,25004.62298765013,24973.002728258212,25100.808879123393,25170.19517810106,24850.95952936019,25076.360608371106,25059.606450724583,25065.778924357004,25110.32870234612,25010.989571594615,25157.12607030133,25018.03828786963,25106.236372826832,25132.122108585787,25004.445140829404,25113.367665444617,25084.071355927856,25035.199667199202,24945.752425703165,25156.27207500562,25090.155628008084,24924.664188859027,24861.050271657437
